name,faction,parent,branch,gen,no_hotkey
CONTROLBAR:ToggleFaramirWeapons,rivendell,CONTROLBAR:HalbaradPerseverance,basic,4,FALSE
CONTROLBAR:GreyCompanyGrimResolve,rivendell,CONTROLBAR:HalbaradPerseverance,basic,4,FALSE
CONTROLBAR:HalbaradBannerOfArwen,rivendell,CONTROLBAR:GondorHalbaradHotkey,basic,3,FALSE
CONTROLBAR:RivendellAragornHotkey,rivendell,CONTROLBAR:SelectRevivablesArnorFortress,basic,2,FALSE
CONTROLBAR:ToggleFaramirWeapons,rivendell,CONTROLBAR:RivendellAragornHotkey,basic,3,FALSE
CONTROLBAR:Athelas,rivendell,CONTROLBAR:RivendellAragornHotkey,basic,3,FALSE
CONTROLBAR:DunedainChieftain,rivendell,CONTROLBAR:RivendellAragornHotkey,basic,3,FALSE
CONTROLBAR:MasterTracker,rivendell,CONTROLBAR:RivendellAragornHotkey,basic,3,FALSE
CONTROLBAR:ArnorAragornBlademaster,rivendell,CONTROLBAR:RivendellAragornHotkey,basic,3,FALSE
CONTROLBAR:ElvenGlorfindelHotkey,rivendell,CONTROLBAR:SelectRevivablesArnorFortress,basic,2,FALSE
CONTROLBAR:GlorfindelNewMount,rivendell,CONTROLBAR:ElvenGlorfindelHotkey,basic,3,FALSE
CONTROLBAR:GlorfindelWrath,rivendell,CONTROLBAR:ElvenGlorfindelHotkey,basic,3,FALSE
CONTROLBAR:GlorfindelWindRider,rivendell,CONTROLBAR:ElvenGlorfindelHotkey,basic,3,FALSE
CONTROLBAR:GlorfindelLight,rivendell,CONTROLBAR:ElvenGlorfindelHotkey,basic,3,FALSE
CONTROLBAR:GlorfindelSlayer,rivendell,CONTROLBAR:ElvenGlorfindelHotkey,basic,3,FALSE
CONTROLBAR:ElvenElrondHotkey,rivendell,CONTROLBAR:SelectRevivablesArnorFortress,basic,2,FALSE
CONTROLBAR:ElrondLeadership,rivendell,CONTROLBAR:ElvenElrondHotkey,basic,3,FALSE
CONTROLBAR:HeraldOfGilGalad,rivendell,CONTROLBAR:ElvenElrondHotkey,basic,3,FALSE
CONTROLBAR:ElrondRingOfAir,rivendell,CONTROLBAR:ElvenElrondHotkey,basic,3,FALSE
CONTROLBAR:ElrondHeavyArmor,rivendell,CONTROLBAR:ElvenElrondHotkey,basic,3,FALSE
CONTROLBAR:ElrondEarendilion,rivendell,CONTROLBAR:ElvenElrondHotkey,basic,3,FALSE
CONTROLBAR:RadialBack,rivendell,CONTROLBAR:SelectRevivablesArnorFortress,basic,2,FALSE
CONTROLBAR:SelectUpgradesArnorFortress,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortressBanners,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortressMerriment,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortressFlamingMunitions,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortressMoat,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortressObservatory,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:RadialBack,rivendell,CONTROLBAR:SelectUpgradesArnorFortress,basic,2,FALSE
CONTROLBAR:ConstructRivendellRevelerHorde,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:StoryTeller,rivendell,CONTROLBAR:ConstructRivendellRevelerHorde,basic,2,FALSE
CONTROLBAR:StayAWhileAndListen,rivendell,CONTROLBAR:ConstructRivendellRevelerHorde,basic,2,FALSE
CONTROLBAR:SongOfSpring,rivendell,CONTROLBAR:ConstructRivendellRevelerHorde,basic,2,FALSE
CONTROLBAR:RevelersAkallabeth,rivendell,CONTROLBAR:ConstructRivendellRevelerHorde,basic,2,FALSE
CONTROLBAR:ElvenHealRivendell,rivendell,CONTROLBAR:ConstructRivendellRevelerHorde,basic,2,FALSE
CONTROLBAR:SarumanThunderBoltFort,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:LordOfHavens,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:CirdanNowe,rivendell,CONTROLBAR:LordOfHavens,basic,2,FALSE
CONTROLBAR:CirdanRebuild,rivendell,CONTROLBAR:LordOfHavens,basic,2,FALSE
CONTROLBAR:CirdanMessenger,rivendell,CONTROLBAR:LordOfHavens,basic,2,FALSE
CONTROLBAR:CirdanCallofBelegaer,rivendell,CONTROLBAR:LordOfHavens,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRivendellFortEagle,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:ConstructRivendellWatchtowerExpansion,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:ConstructIsengardBallistaExpansion,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:ConstructElvenFloodgateExpansion,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:Command_ConstructElvenWallHubExpansionCastle,rivendell,CONTROLBAR:ConstructArnorFortress,basic,1,FALSE
CONTROLBAR:SummonGreyPilgrim,rivendell,,power,0,TRUE
CONTROLBAR:GandalfHalflingLeaf,rivendell,CONTROLBAR:SummonGreyPilgrim,power,1,FALSE
CONTROLBAR:GandalfGloriousCharge,rivendell,CONTROLBAR:SummonGreyPilgrim,power,1,FALSE
CONTROLBAR:GandalfDisturber,rivendell,CONTROLBAR:SummonGreyPilgrim,power,1,FALSE
CONTROLBAR:GandalfFoeHammer,rivendell,CONTROLBAR:SummonGreyPilgrim,power,1,FALSE
CONTROLBAR:GandalfYouShallNotPass,rivendell,CONTROLBAR:SummonGreyPilgrim,power,1,FALSE
CONTROLBAR:SummonHallOfFire,rivendell,,power,0,TRUE
CONTROLBAR:HallOfFireSpawnGilGalad,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnGilGalad,power,2,FALSE
CONTROLBAR:HallOfFireSpawnTurin,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnTurin,power,2,FALSE
CONTROLBAR:HallOfFireSpawnFingolfin,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnFingolfin,power,2,FALSE
CONTROLBAR:HallOfFireSpawnCelebrimbor,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnCelebrimbor,power,2,FALSE
CONTROLBAR:HallOfFireSpawnElendil,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnElendil,power,2,FALSE
CONTROLBAR:HallOfFireSpawnAmroth,rivendell,CONTROLBAR:SummonHallOfFire,power,1,FALSE
CONTROLBAR:GilGaladHOFLeadership,rivendell,CONTROLBAR:HallOfFireSpawnAmroth,power,2,FALSE
CONTROLBAR:SummonTomBombadil,rivendell,,power,0,TRUE
CONTROLBAR:SonicSong,rivendell,CONTROLBAR:SummonTomBombadil,power,1,FALSE
CONTROLBAR:SpecialPowerIncorruptable,rivendell,CONTROLBAR:SummonTomBombadil,power,1,FALSE
CONTROLBAR:SummonWillow,rivendell,CONTROLBAR:SummonTomBombadil,power,1,FALSE
CONTROLBAR:WillowSleep,rivendell,CONTROLBAR:SummonWillow,power,2,FALSE
CONTROLBAR:ConstructMirkwoodHuntingLodge,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructMirkwoodSilvanHunter,woodland realm,CONTROLBAR:ConstructMirkwoodHuntingLodge,basic,1,FALSE
CONTROLBAR:WoodlandAttire,woodland realm,CONTROLBAR:ConstructMirkwoodSilvanHunter,basic,2,FALSE
CONTROLBAR:HuntingSnare,woodland realm,CONTROLBAR:ConstructMirkwoodSilvanHunter,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodVineyard,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructMirkwoodTrainingGrounds,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructMirkwoodRangerHorde,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:ArcherBarrage,woodland realm,CONTROLBAR:ConstructMirkwoodRangerHorde,basic,2,FALSE
CONTROLBAR:SilvanEscape,woodland realm,CONTROLBAR:ConstructMirkwoodRangerHorde,basic,2,FALSE
CONTROLBAR:ThornedBarbs,woodland realm,CONTROLBAR:ConstructMirkwoodRangerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodSilverthornArrows,woodland realm,CONTROLBAR:ConstructMirkwoodRangerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodRangerHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodWardenHorde,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:SilvanEscape,woodland realm,CONTROLBAR:ConstructMirkwoodWardenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructMirkwoodWardenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodWardenHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodSpearHorde,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:ToggleSquareFormation,woodland realm,CONTROLBAR:ConstructMirkwoodSpearHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,woodland realm,CONTROLBAR:ConstructMirkwoodSpearHorde,basic,2,FALSE
CONTROLBAR:SilvanEscape,woodland realm,CONTROLBAR:ConstructMirkwoodSpearHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructMirkwoodSpearHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodSpearHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodOutriderHorde,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:MirkwoodHorseMastery,woodland realm,CONTROLBAR:ConstructMirkwoodOutriderHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodSilverthornArrows,woodland realm,CONTROLBAR:ConstructMirkwoodOutriderHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodOutriderHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodTrainingGrounds2Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodTrainingGroundsLevel3Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodTrainingGrounds,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodBeorningCabin,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructWoodmenMarksmenHorde,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:ToggleWoodmenWeapons,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:MarkofBema,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeLoyalCompanions,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodSilverthornArrowsWoodmen,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBladesWoodmen,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeElderRacesBasicTrainingWoodmen,woodland realm,CONTROLBAR:ConstructWoodmenMarksmenHorde,basic,2,FALSE
CONTROLBAR:ConstructWoodmenDruidsHorde,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeBlessingofAldaron,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWardingStones,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeRitualofOak,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradePotionofPotency,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:BlessingofAldaron,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:WardingStones,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:RitualofOak,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:PotionofPotency,woodland realm,CONTROLBAR:ConstructWoodmenDruidsHorde,basic,2,FALSE
CONTROLBAR:ConstructBeorningBerserker,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:RoughExterior,woodland realm,CONTROLBAR:ConstructBeorningBerserker,basic,2,FALSE
CONTROLBAR:BeorningRage,woodland realm,CONTROLBAR:ConstructBeorningBerserker,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeBeekeeping,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodBeorningCabinLevel2Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodBeorningCabinLevel3Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodBeorningCabin,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodRoyalBarracks,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructGreenwoodWarriorHorde,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ToggleMirkwoodWarriorsBlockFormation,woodland realm,CONTROLBAR:ConstructGreenwoodWarriorHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,woodland realm,CONTROLBAR:ConstructGreenwoodWarriorHorde,basic,2,FALSE
CONTROLBAR:ElvenAffinity,woodland realm,CONTROLBAR:ConstructGreenwoodWarriorHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructGreenwoodWarriorHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructGreenwoodWarriorHorde,basic,2,FALSE
CONTROLBAR:ConstructGreenwoodSlayerHorde,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ToggleLooseFormation,woodland realm,CONTROLBAR:ConstructGreenwoodSlayerHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,woodland realm,CONTROLBAR:ConstructGreenwoodSlayerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructGreenwoodSlayerHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructGreenwoodSlayerHorde,basic,2,FALSE
CONTROLBAR:ConstructGreenwoodArcherHorde,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ArcherBarrage,woodland realm,CONTROLBAR:ConstructGreenwoodArcherHorde,basic,2,FALSE
CONTROLBAR:ElvenPrecision,woodland realm,CONTROLBAR:ConstructGreenwoodArcherHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodSilverthornArrows,woodland realm,CONTROLBAR:ConstructGreenwoodArcherHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructGreenwoodArcherHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ToggleBlockFormation,woodland realm,CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,woodland realm,CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,basic,2,FALSE
CONTROLBAR:PalaceGuardUnscathed,woodland realm,CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodPalaceGuardHorde,basic,2,FALSE
CONTROLBAR:ConstructSindarNoblesHorde,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ToggleDefaultFormation,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:RighteousIndignation,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeSindarNoblesShield,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructSindarNoblesHorde,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodRoyalBarracks2Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodRoyalBarracksLevel3Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodRoyalBarracks,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodTreasury,woodland realm,,basic,0,FALSE
CONTROLBAR:PurchaseTechnologyMirkwoodBasicTraining,woodland realm,CONTROLBAR:ConstructMirkwoodTreasury,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyMirkwoodForgedBlades,woodland realm,CONTROLBAR:ConstructMirkwoodTreasury,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyMirkwoodSilverthornArrows,woodland realm,CONTROLBAR:ConstructMirkwoodTreasury,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodTreasuryLevel2,woodland realm,CONTROLBAR:ConstructMirkwoodTreasury,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodTreasuryLevel3,woodland realm,CONTROLBAR:ConstructMirkwoodTreasury,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodSiegeGrounds,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructMirkwoodBatteringRam,woodland realm,CONTROLBAR:ConstructMirkwoodSiegeGrounds,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodBallista,woodland realm,CONTROLBAR:ConstructMirkwoodSiegeGrounds,basic,1,FALSE
CONTROLBAR:NoAutoAcquire,woodland realm,CONTROLBAR:ConstructMirkwoodBallista,basic,2,FALSE
CONTROLBAR:AutoAcquire,woodland realm,CONTROLBAR:ConstructMirkwoodBallista,basic,2,FALSE
CONTROLBAR:ToggleTrebWeapon,woodland realm,CONTROLBAR:ConstructMirkwoodBallista,basic,2,FALSE
CONTROLBAR:StopBombard,woodland realm,CONTROLBAR:ConstructMirkwoodBallista,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodSiegeGroundsLevel2Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodSiegeGrounds,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodSiegeGroundsLevel3Upgrade,woodland realm,CONTROLBAR:ConstructMirkwoodSiegeGrounds,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodCellarDoor,woodland realm,,basic,0,FALSE
CONTROLBAR:EvacuateAll,woodland realm,CONTROLBAR:ConstructMirkwoodCellarDoor,basic,1,FALSE
CONTROLBAR:PurchasePrisonGuards,woodland realm,CONTROLBAR:ConstructMirkwoodCellarDoor,basic,1,FALSE
CONTROLBAR:PrisonGuards,woodland realm,CONTROLBAR:ConstructMirkwoodCellarDoor,basic,1,FALSE
CONTROLBAR:ArcherBarrage,woodland realm,CONTROLBAR:PrisonGuards,basic,2,FALSE
CONTROLBAR:TogglePrisonGuardWeapons,woodland realm,CONTROLBAR:PrisonGuards,basic,2,FALSE
CONTROLBAR:StopRightThereMirkwood,woodland realm,CONTROLBAR:PrisonGuards,basic,2,FALSE
CONTROLBAR:ConstructMirkwoodBattleTower,woodland realm,,basic,0,FALSE
CONTROLBAR:GarrisonExit,woodland realm,CONTROLBAR:ConstructMirkwoodBattleTower,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodSilverthornArrowsForBattleTower,woodland realm,CONTROLBAR:ConstructMirkwoodBattleTower,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodWell,woodland realm,,basic,0,FALSE
CONTROLBAR:Feast,woodland realm,CONTROLBAR:ConstructMirkwoodWell,basic,1,FALSE
CONTROLBAR:ConstructMirkwoodStatue,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructElvenFortress,woodland realm,,basic,0,FALSE
CONTROLBAR:ConstructElvenPorter,woodland realm,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:SelectRevivablesElvenFortress,woodland realm,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:MirkwoodGalionHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:GalionMiruvor,woodland realm,CONTROLBAR:MirkwoodGalionHotkey,basic,3,FALSE
CONTROLBAR:GalionDorwinionRed,woodland realm,CONTROLBAR:MirkwoodGalionHotkey,basic,3,FALSE
CONTROLBAR:GalionBadBatch,woodland realm,CONTROLBAR:MirkwoodGalionHotkey,basic,3,FALSE
CONTROLBAR:MirkwoodTaurielHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:TaurielSummon,woodland realm,CONTROLBAR:MirkwoodTaurielHotkey,basic,3,FALSE
CONTROLBAR:TaurielFleetFooted,woodland realm,CONTROLBAR:MirkwoodTaurielHotkey,basic,3,FALSE
CONTROLBAR:TaurielDecisiveStrike,woodland realm,CONTROLBAR:MirkwoodTaurielHotkey,basic,3,FALSE
CONTROLBAR:TaurielEscape,woodland realm,CONTROLBAR:MirkwoodTaurielHotkey,basic,3,FALSE
CONTROLBAR:MirkwoodFerenHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:FerenShieldBash,woodland realm,CONTROLBAR:MirkwoodFerenHotkey,basic,3,FALSE
CONTROLBAR:FerenCommander,woodland realm,CONTROLBAR:MirkwoodFerenHotkey,basic,3,FALSE
CONTROLBAR:FerenSoundAlarm,woodland realm,CONTROLBAR:MirkwoodFerenHotkey,basic,3,FALSE
CONTROLBAR:FerenBanishment,woodland realm,CONTROLBAR:MirkwoodFerenHotkey,basic,3,FALSE
CONTROLBAR:MirkwoodRadagastHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:RadagastUnseen,woodland realm,CONTROLBAR:MirkwoodRadagastHotkey,basic,3,FALSE
CONTROLBAR:RadagastAiwendil,woodland realm,CONTROLBAR:MirkwoodRadagastHotkey,basic,3,FALSE
CONTROLBAR:RadagastGuardian,woodland realm,CONTROLBAR:MirkwoodRadagastHotkey,basic,3,FALSE
CONTROLBAR:RadagastTransform,woodland realm,CONTROLBAR:MirkwoodRadagastHotkey,basic,3,FALSE
CONTROLBAR:MirkwoodGrimbeornHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:SonOfBeorn,woodland realm,CONTROLBAR:MirkwoodGrimbeornHotkey,basic,3,FALSE
CONTROLBAR:GrimbeornStrongman,woodland realm,CONTROLBAR:MirkwoodGrimbeornHotkey,basic,3,FALSE
CONTROLBAR:TollKeepers,woodland realm,CONTROLBAR:MirkwoodGrimbeornHotkey,basic,3,FALSE
CONTROLBAR:GrimbeornBodyguard,woodland realm,CONTROLBAR:MirkwoodGrimbeornHotkey,basic,3,FALSE
CONTROLBAR:SpecialAbilityUrsineSoul,woodland realm,CONTROLBAR:MirkwoodGrimbeornHotkey,basic,3,FALSE
CONTROLBAR:RohanLegolasHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:ToggleFaramirWeapons,woodland realm,CONTROLBAR:RohanLegolasHotkey,basic,3,FALSE
CONTROLBAR:FellowshipHawkStrike,woodland realm,CONTROLBAR:RohanLegolasHotkey,basic,3,FALSE
CONTROLBAR:PrinceMirkwood,woodland realm,CONTROLBAR:RohanLegolasHotkey,basic,3,FALSE
CONTROLBAR:FellowshipLegolasSlayer,woodland realm,CONTROLBAR:RohanLegolasHotkey,basic,3,FALSE
CONTROLBAR:LegolasDwarfFriend,woodland realm,CONTROLBAR:RohanLegolasHotkey,basic,3,FALSE
OBJECT:RohanGimli,woodland realm,CONTROLBAR:LegolasDwarfFriend,basic,4,TRUE
CONTROLBAR:FellowshipLeap,woodland realm,OBJECT:RohanGimli,basic,5,FALSE
CONTROLBAR:ToggleGimliWeapons,woodland realm,OBJECT:RohanGimli,basic,5,FALSE
CONTROLBAR:AxeThrow,woodland realm,OBJECT:RohanGimli,basic,5,FALSE
CONTROLBAR:ElvenThranduilHotkey,woodland realm,CONTROLBAR:SelectRevivablesElvenFortress,basic,2,FALSE
CONTROLBAR:ThranduilNewMount,woodland realm,CONTROLBAR:ElvenThranduilHotkey,basic,3,FALSE
CONTROLBAR:ThranduilFavor,woodland realm,CONTROLBAR:ElvenThranduilHotkey,basic,3,FALSE
CONTROLBAR:NoneMayEnter,woodland realm,CONTROLBAR:ElvenThranduilHotkey,basic,3,FALSE
CONTROLBAR:SpecialPowerRenownedWarrior,woodland realm,CONTROLBAR:ElvenThranduilHotkey,basic,3,FALSE
CONTROLBAR:MemoryOfMordor,woodland realm,CONTROLBAR:ElvenThranduilHotkey,basic,3,FALSE
CONTROLBAR:SelectUpgradesElvenFortress,woodland realm,CONTROLBAR:ConstructElvenFortress,basic,1,FALSE
CONTROLBAR:PurchaseUpgradeMirkwoodFortressBanners,woodland realm,CONTROLBAR:SelectUpgradesElvenFortress,basic,2,FALSE
